row_index_1b,PC1,PC2,group
1220,-454.3478333609058,-480.6326167458245,fake
1221,-609.8277022874337,-708.3799998307468,fake
1222,-325.0518077046302,-700.5122489276661,fake
1223,-498.02656838107004,-724.1314693617104,real
1224,-331.8098221313559,-1028.4899854899095,fake
1225,-314.6737757727384,-1055.0255577493767,fake
1226,138.86641379804777,-1179.715056709182,fake
1227,-400.88629349268734,-1846.59882992279,fake
1228,-217.79366971258312,-1823.6636561738967,fake
1229,507.0387676435624,-1935.7011566460599,fake
1230,1100.0693420807443,-1987.6698481954784,fake
1231,766.6526015692125,-2314.105617612913,fake
1232,1310.3953623034215,-2365.2525975075596,fake
1233,1554.1964662329137,-2565.282569714749,fake
1234,1517.0083310684765,-2772.873711847884,fake
1235,2195.864031659796,-2574.589583035888,fake
1236,2519.083616125854,-2623.2424435712614,fake
1237,3312.274893374852,-2136.166315114131,fake
1238,3996.149393960511,-2181.6291451071634,fake
1239,4482.6843780337,-2030.2979150231638,fake
1240,4840.814284030097,-2002.240274919728,fake
1241,4635.668200235388,-1339.6380595973371,fake
1242,4183.239168019204,-1859.4515091902474,fake
1243,3509.5069628859283,-1925.362354053991,fake
1244,3166.5858104675904,-1782.5748484778337,fake
1245,2991.6311269867524,-1248.4917379781643,fake
1246,2269.383392188488,-1560.0894699960534,fake
1247,1491.7145492489576,-1600.9049577150356,fake
1248,1279.6957925469449,-1193.84508500573,fake
1249,1061.7757054129474,-1004.1050308488221,fake
1250,515.8421894526471,-1219.7844285951728,fake
1251,396.7150907971412,-865.2534980605468,fake
1252,-297.76652691833334,-611.0836261605629,fake
1253,-419.8454842614548,-390.95504176602145,fake
1254,-812.8094184510203,-257.9091876299569,fake
1255,-1185.0798427215104,33.184681758652474,real
1256,-529.9159677274914,307.37646000372,fake
1257,-423.9131023372136,-11.454091936673592,fake
1258,-11.604017423935796,274.91584990131986,fake
1259,26.000968407854234,199.756867233394,fake
1260,414.6166565475123,118.31523888438127,fake
1261,858.7577160440778,1073.262067070884,fake
1262,1355.463920578684,1157.1966897053248,fake
1263,1446.5501569841215,1538.9416322686734,fake
1264,2410.439587176231,2548.051332761423,fake
1265,2313.5633209874277,2129.616949484787,fake
1266,2909.159029299448,2267.3931901199976,fake
1267,3291.016634297558,2816.4853966534656,fake
1268,2449.0619026993854,1865.5523131888328,fake
1269,3134.4624452171774,2138.1311268532345,fake
1270,2857.411958531608,2072.901111017903,fake
1271,2893.5575335491276,2031.7310885894615,fake
1272,2531.6574628480143,1983.9099655380776,fake
1273,2162.409667629109,1435.6906365358861,fake
1274,2164.406735864514,1644.2422999967691,fake
1275,1827.1125101589123,1226.953043456252,fake
1276,1748.2604630949907,808.5007694018375,fake
1277,1818.0358754119427,857.194547581754,fake
1278,1508.3193359059562,608.7853236010874,fake
1279,2311.375446994781,1216.3470144385128,fake
1280,1863.5109578658132,529.6144586408319,fake
1281,2269.943440732983,474.36561987025397,fake
1282,2329.218912190176,572.7739143769935,fake
1283,1548.0893318878848,554.6546787215636,fake
1284,2517.674418512983,559.8900331995303,fake
1285,2058.381714980846,571.1541762684152,fake
1286,1895.7581762526177,661.0490139749891,fake
1287,1177.226129583922,34.15816500615667,real
1288,1167.538880821136,174.74819818790635,fake
1289,1367.5768150513861,-11.195684382218491,fake
1290,2197.473894490131,357.00140980136365,fake
1291,1596.0490687832585,-69.64855862762879,fake
1292,1843.7036565949709,9.827676355089165,fake
1293,2128.575279385741,158.8255639736271,fake
1294,2313.0676191662415,122.21828790166275,fake
1295,2297.5741952871967,161.01010942759046,fake
1296,1891.25890334489,-59.328912070662746,fake
1297,2175.3816234846536,-15.427340788216988,fake
1298,1790.1530757988783,-304.3077740031961,fake
1299,2139.951162863867,-92.2929992457275,fake
1300,1746.014141366265,-302.3032710385042,fake
1301,2097.8600573175154,-43.02760026909131,fake
1302,1769.980018627398,-84.66656281729362,fake
1303,1578.2177029583045,130.00005402592626,fake
1304,1528.2380955477686,278.12363925712265,fake
1305,1451.8113390100689,245.30777490546498,fake
1306,1684.8306840150794,256.7691504207286,fake
1307,1478.8622454390036,518.9895335982516,fake
1308,1419.0334838440622,518.320572245762,fake
1309,1364.49360357753,543.9307689429598,fake
1310,1369.969798216998,656.5516369145594,fake
1311,552.1851187996065,440.7637873005788,fake
1312,285.9115500396075,485.6488487727706,fake
1313,-233.2969460914677,350.11283167635406,fake
1314,86.4155319521062,1016.100586361182,fake
1315,-373.45836737615355,729.5997398974253,fake
1316,-530.0411213964176,500.03782182792884,fake
1317,-381.8665614511919,955.407201208438,fake
1318,-619.2253408818685,1140.0779845439326,fake
1319,-591.4737383023552,1268.655823359899,real
1320,-617.6982421107601,1104.3084885799828,fake
1321,-580.6781027882028,970.0626857629406,fake
1322,-387.9037011543901,720.9722952922627,fake
1323,-371.97212519195773,556.7315528209365,fake
1324,-136.741671002812,567.5735927387022,fake
1325,387.69307848206154,667.1579431286427,fake
1326,218.32802133694955,738.7469836670459,fake
1327,460.65335539915486,482.7599065080625,fake
1328,1038.6926094343476,1040.1562883770964,fake
1329,739.046208611832,508.2370667039656,fake
1330,1072.4036491545721,642.9687073966904,fake
1331,1683.3260210538317,887.0094200389061,fake
1332,1427.4006467028428,663.3448944275943,fake
1333,1738.525186402206,508.77454144820183,fake
1334,2071.339644191249,758.8366194925176,fake
1335,2520.1023365686506,1056.2244921177821,fake
1336,2266.6023493747266,1187.7040660290797,fake
1337,2363.6970049797824,778.3255898550124,fake
1338,2398.2903613358862,785.5999299233081,fake
1339,2911.31270555421,1295.4580248937457,fake
1340,2603.8022078095337,664.1890502772891,fake
1341,2407.107568241977,766.6501744771592,fake
1342,2460.661374672779,615.5463772725212,fake
1343,2258.456950976777,502.93551112725993,fake
1344,2702.033932343866,873.0419912543076,fake
1345,2202.5356350390507,640.2534422575234,fake
1346,2028.5796471483948,658.4721315461943,fake
1347,1877.5900984012944,621.8402330686671,fake
1348,1685.5619873113444,331.65851427972575,fake
1349,1568.4477163851814,500.4168429504065,fake
1350,457.3259547120732,-2458.30152808558,fake
1351,292.463937866318,-2480.922818014546,real
1352,-7899.394520074441,3099.7926878247554,real
1353,-8025.22342230346,2524.253721246904,fake
1354,-7886.792893411874,2590.7361920552316,fake
1355,-7995.18639575332,2060.9121174154743,fake
1356,-7764.38244712599,2007.3514783799933,fake
1357,-7877.366782525354,1557.9815598079847,fake
1358,-7624.929054491396,1511.3146229160034,fake
1359,-7696.776338007066,1355.1259490343134,fake
1360,-7384.753895986935,1444.0321872967504,fake
1361,-7383.352224383096,1145.5967799138348,fake
1362,-7168.9646728553125,1363.4718737491462,fake
1363,-6993.30289458355,1147.749518195604,fake
1364,-6946.141991746008,988.3420960199469,fake
1365,-6950.142352001968,616.2133389114284,fake
1366,-6628.36839360636,1087.7436797997202,fake
1367,-6608.535506373154,870.2210501856742,fake
1368,-6400.9855802569355,677.1012531567701,fake
1369,-6378.651003501229,455.3650437799395,fake
1370,-6184.4850159199805,376.09442002584524,fake
1371,-6274.551520572752,96.92460165555113,fake
1372,-6054.322275315588,104.38241845670811,fake
1373,-5905.766627650199,463.85591307794255,fake
1374,-5798.034620069553,-296.75750926255665,fake
1375,-5477.013967304315,-12.558267373817321,fake
1376,-4846.353213146277,303.6052630788275,fake
1377,-4762.196683491077,145.99940164106502,fake
1378,-4711.352544641959,43.470677184758756,fake
1379,-4623.11676670546,-158.7410182150047,fake
1380,-4090.788829404075,45.21415530746061,fake
1381,-4261.96530200711,-366.2478145126444,fake
1382,-3963.9733235429976,-424.4385475792192,fake
1383,-3065.438306485955,124.81273548805301,fake
1384,-2960.392689665934,-53.533631010938365,fake
1385,-2922.672038910674,-230.22045380218515,fake
1386,-3264.8539177154944,-499.5415220092129,fake
1387,-2970.8426321114557,-579.0608989445211,fake
1388,-2834.52766881783,-759.1730577955728,fake
1389,-2191.5378488080123,-531.6482568221737,fake
1390,-1768.160501892297,-438.2300251744337,fake
1391,-1678.3824743129646,-448.4260223275974,fake
1392,-1463.8300785303477,-452.7127623075601,fake
1393,-1414.604124723509,-632.2485024712397,fake
1394,-944.3005173850695,-458.07016025100177,fake
1395,-853.7484038630643,-709.7123210385878,fake
1396,-638.6388096726647,-567.5000835663485,fake
1397,-233.45834225244565,-575.831583064359,fake
1398,-47.67148358189932,-569.5755494548997,fake
1399,35.554137634835136,-749.2498904947558,fake
1400,222.42750518801793,-613.5896458046832,fake
1401,710.4746952779714,-606.083528784661,fake
1402,1201.7523185991874,-861.009356204065,fake
1403,1032.6220897613443,-684.5678514839204,fake
1404,1138.4609404309979,-1124.8325499914638,fake
1405,922.8968595920874,-905.6200801658952,fake
1406,727.5242683261453,-1041.0789072377268,fake
1407,822.962332891358,-1012.0657708734986,fake
1408,274.6749298800291,-1335.9348051228403,fake
1409,99.03453790568143,-1504.9333784241085,fake
1410,-303.76540887256823,-991.7857695761636,fake
1411,-342.2405199687038,-2071.7431369128435,fake
1412,-1058.5189709819733,-2297.8349088283785,fake
1413,-2002.3451365998494,-2667.1436390280865,fake
1414,-1899.0970061501837,-2654.972668338917,fake
1415,-2765.5424035619,-2938.330290119601,fake
1416,-2077.138424953859,-2464.9453245054024,real
1417,-1341.8398729963128,-2537.28609965525,fake
1418,-1330.4651673722308,-2568.13450380212,fake
1419,-1184.6345223648404,-2921.0832212709265,fake
1420,-181.4281970792435,-1921.829899293559,fake
1421,239.0588661119884,-2668.6560640971857,fake
1422,1155.8745026036265,-2396.8081229179393,fake
1423,1381.2219557553258,-2418.8883153369898,fake
1424,1626.1085510065527,-2567.5079468154227,fake
1425,2649.8735295310153,-2459.1445841398995,fake
1426,1506.0865351970633,-2558.4659573619388,fake
1427,2886.3644997763035,-2183.267358997241,fake
1428,2730.7417411104334,-2556.6843228854273,fake
1429,2628.0105028870094,-2400.0666984108652,fake
1430,2561.252697043836,-2393.406900343123,fake
1431,2490.786285896651,-2175.517030917009,fake
1432,2042.125607670957,-2549.85782338023,fake
1433,2252.4843864092404,-2426.4606044077937,fake
1434,2196.7294806564355,-2235.246070263305,fake
1435,2056.9839765466736,-2638.706353998752,fake
1436,1695.3685327509759,-2625.9691682134126,fake
1437,1588.362157760559,-2537.75976301376,fake
1438,1530.9894875564823,-2534.1117803500956,fake
1439,880.9424670972853,-2673.8976380674253,fake
1440,850.8586230381494,-2333.273958157562,fake
1441,757.4870243120472,-2398.4954831087534,fake
1442,654.7304211267148,-2731.9367549593603,fake
1443,578.7711411892637,-2641.535931754823,fake
1444,594.0096673726039,-2404.1291000698425,fake
1445,538.3223275627807,-2232.3706205630833,fake
1446,471.68123780939817,-2263.197583766706,fake
1447,160.36437476410745,-2430.192863050896,fake
1448,304.1492172206887,-2274.1914891239535,real
1449,525.4177285149643,-1778.5343011888576,fake
1450,587.7363138000806,-2327.7727140281513,fake
1451,735.0869048962494,-2386.1932372123943,fake
1452,1182.7723973795773,-2174.280118162893,fake
1453,1289.3544620355203,-2315.1502181717638,fake
1454,1461.4321450534846,-2347.248600824506,fake
1455,2029.1277847120884,-1947.9746786409464,fake
1456,2501.442393896077,-2289.730122490884,fake
1457,2906.3107924482874,-2490.3044229340235,fake
1458,3533.6682629674756,-570.047543704636,fake
1459,3425.6087128085596,-2043.984197240906,fake
1460,3342.706627319008,-2105.7178851731037,fake
1461,3406.0717172697323,-4525.935039706153,fake
1462,3700.6759718447083,-4510.8472868910185,fake
1463,4450.742854047719,-258.45086764595356,fake
1464,4842.725500641816,35.777070909031224,fake
1465,3736.724083032195,-3907.3211188583273,fake
1466,3743.7794630068133,-706.9574552751814,fake
1467,4402.946429932209,-322.07823245283953,fake
1468,4418.590978601529,38.53845929573963,fake
1469,4005.1781586746188,392.7719847856613,fake
1470,4298.105580669933,288.71384384465443,fake
1471,3061.5900134322233,-288.434084635431,fake
1472,3117.968157252022,-135.1551742612661,fake
1473,2870.051601870049,-430.4377599110429,fake
1474,2203.4467417610676,-595.4805749755988,fake
1475,2413.194868026037,-641.3316076904674,fake
1476,2099.4637480900024,-742.1088718466402,fake
1477,1620.877369459743,112.87996354216307,fake
1478,1585.1348264761994,-14.090613503651934,fake
1479,1552.1031084964998,89.00748430195989,fake
1480,960.7315272448368,-207.3432771171717,real
1481,1466.652972468296,57.565759152472616,fake
1482,1905.6974275641587,-342.9374992512153,fake
1483,2255.3231705832313,-85.36806333732122,fake
1484,3442.0512787371845,65.56185970445848,fake
1485,3368.1877606955472,-169.10929322977682,fake
1486,3975.0667919078533,-3.466793186842268,fake
1487,4653.181501969721,343.87581833836344,fake
1488,5780.355358456734,881.260984633952,fake
1489,5980.618200282724,535.0501435738618,fake
1490,6771.130337576072,834.8280683259285,fake
1491,7533.477618583597,1060.2998620354,fake
1492,8373.191518909694,1420.9924754731217,fake
1493,8718.576539265228,1900.2883305926573,fake
1494,8572.756843514608,1835.073918408721,fake
1495,8887.836627535926,2094.196643390052,fake
1496,8323.224105051699,2076.9399522798712,fake
1497,8023.613389340062,1714.5073449439456,fake
1498,7880.722387493995,1826.2074102818694,fake
1499,8149.289041146139,2183.6707888799046,fake
1500,7608.252412405382,1910.1990659252274,fake
1501,7507.730288084048,2051.717500921179,fake
1502,7298.190097530639,1988.5840765690632,fake
1503,6808.67298267193,2349.7708974061306,fake
1504,6726.538051643371,2092.5613777758026,fake
1505,6548.548161609855,2244.2874886960785,fake
1506,6126.022924784196,2290.150645616906,fake
1507,5923.523037265013,2252.2516329184887,fake
1508,5902.613632330173,2397.5150624478906,fake
1509,6090.01184906421,2418.6666269820394,fake
1510,6113.725932138333,2839.274235355772,fake
1511,5639.144799610025,2543.6480563611435,fake
1512,5238.6135542746715,2667.1877804962805,real
1513,5660.275982126493,2677.0496459832357,fake
1514,5470.368477672886,2589.302285817893,fake
1515,3619.639475393199,1756.059536828119,fake
1516,5052.248122450148,2921.861532531804,fake
1517,4461.580471169432,2294.258702469443,fake
1518,3993.933524580633,2160.1460448315183,fake
1519,4121.457013093915,2119.162722895447,fake
1520,2994.891814578319,1702.4686518955389,fake
1521,4327.704592349934,2399.550491851955,fake
1522,2685.5979327473433,1797.8263034370784,fake
1523,3255.2463623869694,1691.7851414439099,fake
1524,3073.334732058306,1535.5118041422863,fake
1525,2346.2982587183596,1182.1857882501351,fake
1526,3374.8474480771733,1801.1347418683495,fake
1527,2623.5903703635468,1632.8270084322958,fake
1528,2510.906377488257,1395.055373836283,fake
1529,1701.921275789908,887.0142720884309,fake
1530,3276.366086865329,1642.66572192724,fake
1531,2428.4949605165443,951.8140838470454,fake
1532,1825.903937859803,852.2532355508779,fake
1533,1584.9674564949134,599.6433398324432,fake
1534,1240.02158127068,707.8278460379523,fake
1535,2473.1526443603952,883.9130633593774,fake
1536,1273.4233501653493,343.2722199793299,fake
1537,2212.7635272658554,662.4845131726944,fake
1538,1771.4168356790035,352.01579250260136,fake
1539,2469.134728557848,668.3757690967152,fake
1540,1535.6609676471721,314.4064191660006,fake
1541,1364.9817253106423,17.646757099395824,fake
1542,216.82566661851823,-296.9492370677074,fake
1543,164.83215784095322,-224.98275283465378,fake
1544,493.4862552243196,-474.8037263337716,real
1545,-7605.300253675393,-221.67887356286744,real
1546,-7512.3094520422555,-117.0297066987072,fake
1547,-7410.734817343227,-20.166808763082432,fake
1548,-7326.630258957937,-188.98638805313507,fake
1549,-7307.240405343516,-375.38897426719933,fake
1550,-7348.63945565259,-611.5567159812197,fake
1551,-7111.387481463904,-342.06951688620273,fake
1552,-7033.555692037757,-397.9300980004508,fake
1553,-6926.004697131311,-405.84401707057947,fake
1554,-6542.134231486015,174.68467245822507,fake
1555,-6717.008798315041,-639.106462326744,fake
1556,-6364.195594621291,-444.58222334058854,fake
1557,-6630.177865243394,-625.673771544872,fake
1558,-6176.647037011816,-465.13948393892923,fake
1559,-6476.679760517411,-786.3959691156251,fake
1560,-5678.042252430039,-104.53190195974231,fake
1561,-5745.171034263949,-515.4484448284818,fake
1562,-5683.345395376363,-555.8378932811717,fake
1563,-4893.004101333675,141.1430110362225,fake
1564,-4794.612099653436,190.83842840069633,fake
1565,-4885.639868792868,-213.72601054267145,fake
1566,-4810.026936343301,-382.3759546521565,fake
1567,-4713.617143408317,-471.7595423291631,fake
1568,-4558.39885735438,-154.78315102090218,fake
1569,-4402.320477553698,-135.94702402797103,fake
1570,-3894.427355925413,487.84602255474033,fake
1571,-3989.1459357816393,401.1743549191655,fake
1572,-3341.1804148187803,213.67047126467662,fake
1573,-3386.2338150086025,374.8307628408974,fake
1574,-2162.9330688584773,970.9045874957949,fake
1575,-2303.9083097131697,713.0797676238682,fake
1576,-2814.1720723051194,362.77241051234256,fake
1577,-2397.209851516193,648.6142323560714,fake
1578,-2026.6851695254472,747.1801230690803,fake
1579,-1970.0159366825978,561.9501580366974,fake
1580,-2054.4345029748597,499.85738280096894,fake
1581,-1969.3220067651628,270.68261071305767,fake
1582,-1824.1104103580433,473.69255454708536,fake
1583,-1950.3838206403154,149.76124487797114,fake
1584,-1582.2703398185429,316.0768835896264,fake
1585,-1680.3690380185085,123.05836705362115,fake
1586,-1579.3200467485065,220.4353662638599,fake
1587,-1708.1325342651764,93.65188367878132,fake
1588,-1611.236939993496,-17.213244743696272,fake
1589,-1396.1743319043144,53.90267430031935,fake
1590,-1258.9228333569602,-28.75387831286911,fake
1591,-1366.2065708841567,-20.974745300748886,fake
1592,-1721.3522419504166,-275.635681984087,fake
1593,-1465.4252996431153,171.48570578614914,fake
1594,-1444.4749637035798,-304.80212739142524,fake
1595,-1324.681712524668,-293.1875800240256,fake
1596,-1481.8907003649538,-703.0511420965593,fake
1597,-1089.1693889764413,-377.9504533811143,fake
1598,-1193.0301800883108,-318.1038084933724,fake
1599,-1038.1596021305181,-362.4457621054849,fake
1600,-904.5031424506662,-338.14795563778637,fake
1601,-1224.6056830309155,-615.9879573611569,fake
1602,-1096.42202167621,-501.8942006306759,fake
1603,-502.479164747644,-549.0210939905771,fake
1604,-555.737056565868,-326.2506427794599,fake
1605,-1109.769675300819,-593.8675121366139,fake
1606,-256.9849050998058,-278.9660294782441,fake
1607,-1056.9887857890692,-831.2136916138966,fake
1608,-1152.467518105913,-926.6791007100911,fake
1609,-1083.8509459898373,-485.46839340455585,real
1610,-265.0463024428847,-598.6620703736729,fake
1611,10.227978609078411,-373.76550593681463,fake
1612,-315.8172846184624,-712.0650639052326,fake
1613,-778.426708403981,-943.2611619410768,fake
1614,-599.6094556186221,-874.3032232164577,fake
1615,-1280.2041943763736,-1138.0334332467448,fake
1616,-614.9616360312637,-770.1700309188925,fake
1617,-1331.7816970932768,-1146.360646252522,fake
1618,-688.7780183428001,-915.8973057411067,fake
1619,-690.355172898514,-753.3009697797343,fake
1620,-967.0543479319981,-821.7762514985535,fake
1621,-348.84790048456085,-741.231698893623,fake
1622,-1095.1765277228674,-931.356926332847,fake
1623,-1099.773540662727,-932.464847489528,fake
1624,-1402.1933771562635,-1059.7025350783156,fake
1625,-464.64953873074285,-401.95569169330247,fake
1626,-919.391419853525,-439.8213696127555,fake
1627,-1159.0174634262464,-336.90745798925843,fake
1628,-1161.2184352070533,-76.4331117234292,fake
1629,-1185.0674547347169,34.588149168637315,fake
1630,-1140.5975897524147,376.88791932976756,fake
1631,-460.93077102378874,929.611565704764,fake
1632,-474.82214600700723,1063.9762831280539,fake
1633,-1121.131033143563,984.1130623305072,fake
1634,-338.0826095169337,1182.9918098317482,fake
1635,-975.2510346394853,1368.1713093953524,fake
1636,-243.52543121098446,2217.9909441958876,fake
1637,-701.7114832707113,2091.9059567991644,fake
1638,-719.1507141500981,2371.5369911975104,fake
1639,-975.6631217689554,2184.092573027113,fake
1640,-924.5268180284713,2591.8266258934927,fake
1641,-1341.9862873207264,2816.844765358815,real
1642,-718.3850570119798,3028.0814321397665,fake
1643,-1016.8406806913325,2425.479808710156,fake
1644,-833.0063681015307,2598.27122315796,fake
1645,-663.4184928521282,2466.7458766217464,fake
1646,-423.0719188433413,2695.3418995515763,fake
1647,-345.3871380402513,3154.5351239608335,fake
1648,-954.2164981434146,2306.1651986555908,fake
1649,-396.21753869457064,2496.996320421975,fake
1650,-88.98735617880057,3005.4993216628236,fake
1651,-351.72569942224,2665.420929619479,fake
1652,-277.17318611513684,2950.3653583581086,fake
1653,-517.2949680270276,2588.0577922754123,fake
1654,-248.37644354006852,2750.8081333955165,fake
1655,397.80117887828425,2799.2486199484806,fake
1656,433.2786740056741,2591.9248106806212,fake
1657,677.3400070837789,3186.287696755398,fake
1658,618.4529278997285,2559.0310860880722,fake
1659,1635.8700068293458,3012.683858208575,fake
1660,1755.7406371841878,2949.350726076667,fake
1661,1299.9498859453518,2041.5363246217366,fake
1662,1479.537121051785,1815.2745775804951,fake
1663,1326.3409887292642,1872.6836427899905,fake
1664,363.1476799442644,1054.9980473857484,fake
1665,-86.12538074034072,712.7238379817477,fake
1666,-1266.5964214987243,-143.21098352637335,fake
1667,-1941.3205410050325,-520.6318148497752,fake
1668,-2666.2349285461128,-1203.6205444380278,fake
1669,-3242.375564534186,-1542.91073429465,fake
1670,-3506.239434864411,-1433.4464537074562,fake
1671,-4065.9444873580433,-1830.5882061717098,fake
1672,-4388.609670569039,-1979.187365002136,fake
1673,-4785.202444962737,-2150.1227054823703,real
1674,-3971.914628176166,-1906.219038123304,fake
1675,-4227.430671895047,-2058.1548320377165,fake
1676,-4159.070063663284,-2357.716148211946,fake
1677,-3404.3626450461056,-2016.4871870335699,fake
1678,-3343.43396066555,-2217.870647512552,fake
1679,-3180.5560008580005,-2102.6670601940077,fake
1680,-2642.2238762023026,-1936.1577448775834,fake
1681,-2322.5677789228853,-1920.0320488699592,fake
1682,-2146.3762245435937,-1931.745449988312,fake
1683,-1486.338168039344,-1443.4471117660921,fake
1684,-1422.4603452066447,-1771.4004727380545,fake
1685,-802.625446212435,-1660.435365837409,fake
1686,-317.94453563198977,-1365.6558620135609,fake
1687,122.70408592097974,-1016.9795626740433,fake
1688,623.408004580256,-675.4631596238501,fake
1689,1707.1614217989938,-284.3116057849424,fake
1690,1761.1512954317623,-779.8541162399717,fake
1691,2345.132610948122,-285.7294405097627,fake
1692,3149.151246215118,184.6522823307466,fake
1693,3332.9646155354267,40.42477412966331,fake
1694,5008.00966517728,990.6436248219724,fake
1695,4504.0832769079825,1030.9249079195963,fake
1696,5388.626299377268,1149.6906604592598,fake
1697,6018.387291761056,1247.4622528742234,fake
1698,6679.080841553629,1850.5363568410264,fake
1699,6939.49191180071,2236.9948938272337,fake
1700,6301.980764938739,1913.8946403920697,fake
1701,6230.153773654077,2170.2856573358386,fake
1702,6439.973319326493,2588.2482840710645,fake
1703,6383.183213069989,2678.9121073104466,fake
1704,6344.3536053708,2895.768411323782,fake
1705,5511.017256560262,2330.052159004392,real
1706,5410.208600233413,2589.0306065843556,fake
1707,5022.4626211361565,-727.2233706113876,fake
1708,5966.263094517484,1987.5814882871682,fake
1709,6579.999453476056,2538.5149315457825,fake
1710,6589.514103961642,1889.2853720100456,fake
1711,6058.121588365899,-867.6788368581846,fake
1712,5458.007287801373,-1293.0998910007413,fake
1713,6077.756944227904,-1265.8076858472946,fake
1714,5834.008337439568,-1462.4284682796665,fake
1715,5699.286734138453,-1305.4217010035788,fake
1716,6274.098439006944,-1000.3565338899283,fake
1717,6431.8570748999355,-1418.7873002102724,fake
1718,5876.5428502236,-1308.237658296744,fake
1719,5708.449362378457,-1384.9304103846564,fake
1720,5841.557793699336,-1711.4725768384226,fake
1721,5708.874258133967,-1654.0253306712696,fake
1722,5613.0307251620325,-1193.8774178900526,fake
1723,5000.21576780703,-1905.7664957440895,fake
1724,5177.93542475225,-1466.196266653491,fake
1725,5013.316591484029,-1875.723482589926,fake
1726,4789.098461236711,-1927.8459082582872,fake
1727,4368.826221863183,-1949.8223391697127,fake
1728,4252.456913480036,-1876.3638658110424,fake
1729,4149.664971681373,-1946.683380036945,fake
1730,3660.4482776865816,-1973.4851617793402,fake
1731,3492.256564003146,-1958.5927256897003,fake
1732,3346.4089724134287,-1987.2694387276094,fake
1733,3066.9883041641006,-1309.1365950878758,fake
1734,3162.463848390577,-1572.304574512518,fake
